Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Pre Seed Round - The Local Kitchen,Pre-Seed,Seed,"$93,900","Nov 1, 2018",The Local Kitchen,The Local Kitchen is a Company That delivers healthy weekly meals to your doorstep.,"Delivery, E-Commerce, Food and Beverage, Food Delivery, Food Processing, Health Care",—,"Southfield, Michigan, United States, North America",thelocalkitchen.net,,"$93,900",Seed,1,—,1
Seed Round - MusicLens,Seed,Seed,"$3,000,000","Sep 18, 2018",MusicLens,MusicLens is a maker of smart glasses designed for use in daily life.,Fashion,Women Founded,"Los Angeles, California, United States, North America",www.music-lens.com,,"$3,000,000",Seed,1,—,—
Pre Seed Round - Vault Wallet,Pre-Seed,Seed,"$225,000","Nov 1, 2018",Vault Wallet,"Vault Wallet, making blockchain development Easy. Secure. Affordable.","Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology, Mobile Payments",—,"Round Rock, Texas, United States, North America",vaultwallet.io/,,"$225,000",Seed,1,—,1
Seed Round - Hygge Power,Seed,Seed,"$1,300,000","Sep 15, 2018",Hygge Power,A Consumer Electronics Cleantech Company,"CleanTech, Consumer Electronics, Energy Efficiency, Energy Storage, Smart Home",—,"Boulder, Colorado, United States, North America",www.hyggepower.com/,,"$2,455,000",Seed,6,—,4
Seed Round - CircleLink Health,Seed,Seed,"$5,036,000","Nov 8, 2018",CircleLink Health,CircleLink Health offers telephone nursing for chronic care management and behavioral health integration.,"Health Care, Information Technology, Service Industry",—,"Stamford, Connecticut, United States, North America",www.circlelinkhealth.com,,"$13,176,000",Private Equity,11,Fresco Capital,2
Pre Seed Round - Mighty You,Pre-Seed,Seed,"$200,000","Nov 12, 2018",Mighty You,Mighty You is an employee goal and feedback management software company.,"SaaS, Software",—,"Marina Del Rey, California, United States, North America",www.mightyyou.com,,"$505,000",Seed,2,—,—
Seed Round - Dutchie,Seed,Seed,"$3,000,000","Sep 24, 2018",Dutchie,Dutchie provides an all-in-one technology platform that powers dispensary operations.,"Cannabis, Consumer, Point of Sale, Software",—,"Bend, Oregon, United States, North America",dutchie.com,,"$603,000,000",Late Stage Venture,5,Casa Verde Capital,3
Seed Round - SCYTHE,Seed,Seed,"$3,000,000","Sep 17, 2018",SCYTHE,SCYTHE is an adversary emulation platform for the enterprise and cybersecurity consulting market.,"Cyber Security, Enterprise, Risk Management",—,"Arlington, Virginia, United States, North America",www.scythe.io,,"$13,000,000",Early Stage Venture,3,Gula Tech Adventures,8
Pre Seed Round - Arevo Health,Pre-Seed,Seed,"$900,000","Oct 1, 2018",Arevo Health,"Enterprise SaaS company leveraging AI to democratize the employer health care benefits ecosystem, driving meaningful savings for employers","Analytics, Health Care, Health Insurance, Information Technology, SaaS, Software",—,"Spokane, Washington, United States, North America",www.arevohealth.com,,"$900,000",Seed,1,—,—
Pre Seed Round - TweeDo,Pre-Seed,Seed,"$125,000","Nov 1, 2018",TweeDo,TweeDo is a mobile solution for mastering connections and bringing all contacts into one single place.,"Contact Management, Mobile Apps, Productivity Tools, Software",—,"Lewes, Delaware, United States, North America",www.tweedo.io,,"$125,000",Seed,1,—,—
Seed Round - Shelf Engine,Seed,Seed,"$4,300,000","Oct 2, 2018",Shelf Engine,Shelf Engine is a provider of an automated prediction engine that predicts the perfect amount of perishable goods to order.,"Grocery, Machine Learning, Predictive Analytics, Sales Automation, Software, Waste Management",—,"Seattle, Washington, United States, North America",www.shelfengine.com,,"$58,220,000",Early Stage Venture,5,Bain Capital Ventures,8
Seed Round - Ask Lorem,Seed,Seed,"$2,500,000","Oct 25, 2018",Ask Lorem,Instant access to high-quality & affordable freelance talent. (We're hiring!),"Digital Marketing, Freelance, Web Design, Web Development",—,"New York, New York, United States, North America",asklorem.com,,"$3,600,000",Seed,3,Flybridge,6
Pre Seed Round - Kronologic,Pre-Seed,Seed,"$1,000,000","Oct 1, 2018",Kronologic,Kronologic develops a calendar monetization platform that converts sales leads into meetings.,"B2B, Enterprise Software, Marketing Automation, Sales Automation, Scheduling",—,"Austin, Texas, United States, North America",www.kronologic.ai,,"$17,500,000",Seed,4,Geekdom Fund,7
Seed Round - Riders Share,Seed,Seed,"$300,000","Oct 3, 2018",Riders Share,Riders Share is a peer-to-peer marketplace bike rental company that offers street-legal motorcycle sharing and motorcycle rentals.,"Automotive, InsurTech, Internet, Marketplace, Rental","Hispanic / Latine Founded, Hispanic / Latine Led","Austin, Texas, United States, North America",www.riders-share.com,,"$2,992,500",Early Stage Venture,6,"Edgebrook Partners, Texas HALO Fund",3
Seed Round - Must,Seed,Seed,"$1,500,000","Nov 1, 2018",Must,"Social platform for movie & TV fans, built based on AI, which learns your taste and delivers truly personal ratings and recommendation","Android, Digital Entertainment, Film, iOS, Media and Entertainment, Social Media, TV, Video",—,"Wilmington, Delaware, United States, North America",mustapp.com/,,"$2,100,000",Seed,2,—,2
Seed Round - Public Goods,Seed,Seed,"$3,000,000","Sep 18, 2018",Public Goods,"Public Goods is a direct-to-consumer brand that sells eco-friendly essentials in the grocery, household, and personal care categories.","Consumer Goods, E-Commerce, Retail",—,"New York, New York, United States, North America",www.publicgoods.com/,,"$21,800,000",Early Stage Venture,7,Yes VC,4
Pre Seed Round - Lora DiCarlo Inc.,Pre-Seed,Seed,"$1,800,000","Oct 1, 2018",Lora DiCarlo Inc.,The disruptive consumer sexual health & wellness brand that empowers individuals to explore their sexuality with positivity & confidence.,"Consumer Goods, Health Care, Mechanical Engineering, Sex Tech, Wellness","Women Founded, Women Led","Bend, Oregon, United States, North America",www.loradicarlo.com,,"$9,878,637",Early Stage Venture,8,Riverbend Capital,1
Seed Round - Exaeris Water Innovations,Seed,Seed,"$275,000","Oct 1, 2018",Exaeris Water Innovations,Exaeris Water Innovations utilizes patented technology to provide a consistent and reliable source of water wherever it's needed.,"CleanTech, Environmental Engineering, Manufacturing, Renewable Energy, Water",—,"Tulsa, Oklahoma, United States, North America",www.exaeris.com/,,"$275,000",Seed,1,—,—
"Seed Round - Stop, Breathe & Think",Seed,Seed,"$600,000","Oct 1, 2018","Stop, Breathe & Think","Stop, Breathe & Think is a mindfulness app that helps people develop emotional strength and confidence.","Fitness, Health Care, Mobile",Women Founded,"Los Angeles, California, United States, North America",stopbreathethink.com/,,"$3,000,000",M&A,5,—,1
Pre Seed Round - TENNTS,Pre-Seed,Seed,"$150,000","Oct 1, 2018",TENNTS,TENNTS is a PropTech company concentrating on rentals and hospitality.,"Hospitality, Internet of Things, Property Management, Real Estate, Rental Property, Software",Women Founded,"Miami, Florida, United States, North America",www.tennts.com,,"$800,000",—,3,—,1
Seed Round - Canopy,Seed,Seed,"$4,500,000","Nov 1, 2018",Canopy,"Canopy uses on-device machine learning to discover sights, sounds, and stories to inspire your life.","Apps, Content, Machine Learning",—,"New York, New York, United States, North America",canopy.cr/,,"$4,500,000",M&A,1,Matrix Partners,2
Pre Seed Round - June.ai,Pre-Seed,Seed,"$1,500,000","Oct 11, 2018",June.ai,June.ai is a communication hub to replace email,"Apps, Desktop Apps, Email, iOS, Web Apps",—,"New York, New York, United States, North America",june.ai,,"$1,500,000",M&A,1,"John Suh, Marc Michel",2
Seed Round - Perpetua,Seed,Seed,"$750,000","Oct 11, 2018",Perpetua,"Perpetua is developing ""fans that don't break"" for LED lighting, telecom, automotive, appliances and GP thermal management of electronics.","Automotive, Electronics",—,"Richmond, Virginia, United States, North America",www.perpetua-tech.com/,,"$750,000",Seed,1,—,—
Pre Seed Round - Pay Tgthr,Pre-Seed,Seed,"$250,000","Oct 1, 2018",Pay Tgthr,Automatically splitting expenses for couples through a physical debit card,"Debit Cards, FinTech",—,"San Francisco, California, United States, North America",paytgthr.com,,"$250,000",Seed,1,—,—
Seed Round - LifeView,Seed,Seed,"$800,000","Oct 16, 2018",LifeView,LifeView Operates in a stealth mode.,Information Technology,—,"Sausalito, California, United States, North America",,,"$800,000",Seed,1,—,—
Pre Seed Round - Punctual,Pre-Seed,Seed,"$50,000","Sep 25, 2018",Punctual,Punctual provides mobile construction management services.,"Construction, Mobile, Productivity Tools, Project Management, Service Industry, Task Management",—,"Phoenix, Arizona, United States, North America",getpunctual.com/,,"$50,000",Seed,1,—,1
Seed Round - NBC Trust,Seed,Seed,"$134,548","Sep 20, 2018",NBC Trust,NBC Trust is a Nebraska-state-chartered independent trust company.,Financial Services,—,"Lincoln, Nebraska, United States, North America",www.nbctrustco.com/,,"$134,548",Seed,1,—,—
Seed Round - Journal,Seed,Seed,"$1,500,000","Oct 16, 2018",Journal,Journal helps you focus and bring new ideas to life. It gives you the power to be calm and organize information from anywhere in one place.,"Enterprise Software, Knowledge Management, Productivity Tools, Software, Web Apps",—,"San Francisco, California, United States, North America",usejournal.com,,"$5,500,000",Seed,3,Social Capital,1
"Seed Round - BookingKoala, LLC",Seed,Seed,"$200,000","Oct 26, 2018","BookingKoala, LLC",All-in-one platform designed for the service industry. From marketing & sales to management & convenience.,"Marketing, Sales, Software",—,"Chicago, Illinois, United States, North America",www.bookingkoala.com,,"$340,000",Seed,3,"Filip Boksa, Vivek Prajapati",2
Seed Round - Advanced Farm Technologies,Seed,Seed,"$1,699,994","Nov 2, 2018",Advanced Farm Technologies,Advanced Farm Technologies is a robotics company focused on automating agricultural tasks.,"Agriculture, AgTech, Farming, Robotics",—,"Davis, California, United States, North America",advanced.farm/,,"$34,199,994",Early Stage Venture,4,—,—
Pre Seed Round - Mica Energies: Wireless Power,Pre-Seed,Seed,"$5,000","Sep 15, 2018",Mica Energies: Wireless Power,Mica Energies is developing a “Far-Field Communications (FFC)” approach to extracting RF energy from the surrounding environment.,Telecommunications,—,"Irvine, California, United States, North America",www.micaenergies.com,,"$125,700",Early Stage Venture,11,—,—
Seed Round - Z2AI,Seed,Seed,"$2,000,000","Sep 19, 2018",Z2AI,Z2AI is a Technology company.,Information Technology,—,"Princeton, New Jersey, United States, North America",z2ai.com/,,"$2,000,000",Seed,1,—,—
Seed Round - 101 Fit,Seed,Seed,"$150,000","Nov 1, 2018",101 Fit,101 Fit is a personal fitness trainer based on a 3D scanner.,Fitness,—,"New York, New York, United States, North America",101.fit/,,"$150,000",Seed,1,—,1
Pre Seed Round - Troy Medicare,Pre-Seed,Seed,"$1,800,000","Nov 6, 2018",Troy Medicare,Troy Medicare is arming independent pharmacies with a health plan and platform tailored to their most vulnerable patients.,"Big Data, Health Care, Health Insurance, Information Technology, InsurTech",—,"Charlotte, North Carolina, United States, North America",troymedicare.com,,"$36,604,331",—,5,—,—
Pre Seed Round - Dealty,Pre-Seed,Seed,"$300,000","Oct 22, 2018",Dealty,"Dealty is an online site for searching, buying and selling homes.","Direct Sales, Real Estate","Women Founded, Women Led","Scottsdale, Arizona, United States, North America",yourdealty.com/,,"$300,000",Seed,1,—,—
Seed Round - Cardinal Spirits,Seed,Seed,"$125,987","Sep 28, 2018",Cardinal Spirits,"Cardinal Spirits is operates as a craft distillery and offers spirits like gin, vodka, whiskey, and liqueurs.","Craft Beer, Food and Beverage, Wine And Spirits",—,"Bloomington, Indiana, United States, North America",www.cardinalspirits.com,,"$175,987",—,2,—,—
Seed Round - Illuminative,Seed,Seed,"$400,000","Sep 18, 2018",Illuminative,Illuminative is a stealth retail company.,"Fashion, Information Technology, Retail, Retail Technology","Women Founded, Women Led","Jupiter, Florida, United States, North America",www.illuminative.com/,,"$400,000",Seed,1,—,—
Pre Seed Round - SMBX,Pre-Seed,Seed,"$100,000","Oct 12, 2018",SMBX,SMBX is a funding portal and public marketplace for issuing and buying U.S. small business bonds.,"Banking, Financial Services, FinTech, Marketplace, Retail, Small and Medium Businesses","Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded","San Francisco, California, United States, North America",www.thesmbx.com,,"$15,225,000",Seed,7,—,2
Seed Round - TargaGenix Inc.,Seed,Seed,"$100,000","Sep 16, 2018",TargaGenix Inc.,TargaGenix Inc. is developing a novel nanoemulsion formulation of a novel chemotherapy for the treatment of cancer,"Biotechnology, Chemical, Health Care",—,"Stony Brook, New York, United States, North America",www.targagenix.net,,"$100,000",Seed,1,Accelerate New York Seed Fund,2
Seed Round - Endoscopy Center Of Bucks County LP,Seed,Seed,"$187,086","Nov 7, 2018",Endoscopy Center Of Bucks County LP,Endoscopy Center Of Bucks County LP is a provider of healthcare services.,Health Care,—,"Pennsylvania Furnace, Pennsylvania, United States, North America",endoscopyofbuckscounty.com,,"$187,086",Seed,1,—,—
Seed Round - Shurpa,Seed,Seed,"$1,000,000","Oct 10, 2018",Shurpa,"Shurpa is an SaaS platform to manage compliance, scheduling, and logistics of in-home healthcare services.","Artificial Intelligence, Health Care, Logistics, SaaS, Supply Chain Management",—,"Chicago, Illinois, United States, North America",www.shurpa.com,,"$1,670,000",Seed,6,Innova Memphis,1
