Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - HMDmd,Seed,Seed,"$2,069,997","Feb 7, 2022",HMDmd,"HMDmd develops and commercializes wearable, smart, medical-grade displays that serve as a key information platform for surgeons.","Health Care, Medical Device, Wearables",—,"Solana Beach, California, United States, North America",hmdmd.com/,,"$2,069,997",Seed,1,—,—
Seed Round - Wile,Seed,Seed,"$3,000,000","Mar 3, 2022",Wile,"Wile is a holistic, plant-based wellness line for grown women 40-plus, rooted in hormonal and emotional balance.","Fitness, Health Care, Personal Health, Wellness, Women's","Women Founded, Women Led","Portland, Oregon, United States, North America",wilewomen.com/,,"$3,000,000",Seed,1,Serena Ventures,4
Seed Round - New Era ADR,Seed,Seed,"$4,600,000","Mar 15, 2022",New Era ADR,"New Era ADR revolutionizes dispute resolution to achieve fair, fast, and amicable resolutions that save up to 90% in time and expenses.","Information Technology, Legal, Legal Tech",—,"Chicago, Illinois, United States, North America",www.neweraadr.com/,,"$6,300,000",Seed,2,NextView Ventures,8
Seed Round - DrwinTech,Seed,Seed,"$65,000","Mar 9, 2022",DrwinTech,DrwinTech is an information technology firm that offers consulting and managed services.,"Consulting, Cyber Security, Information Technology, Small and Medium Businesses",—,"Austin, Texas, United States, North America",www.drwintech.com,,"$65,000",Seed,1,—,—
Seed Round - Rikor,Seed,Seed,"$500,000","Feb 17, 2022",Rikor,"Rikor is a software company that provides real-time insurance compliance, API, and Integration.","Financial Services, Information Technology, Insurance, InsurTech, Service Industry",—,"Jacksonville, Florida, United States, North America",rikor.io,,"$500,000",Seed,1,—,—
Seed Round - Honest Jobs,Seed,Seed,"$1,500,000","Mar 14, 2022",Honest Jobs,Honest Jobs helps people with criminal records employment 8x faster.,"Employment, Government, Human Resources",—,"Columbus, Ohio, United States, North America",www.honestjobs.com/,,"$2,895,952",Seed,4,Stand Together Ventures Lab,2
Seed Round - SkyeBrowse,Seed,Seed,"$2,300,000","Feb 28, 2021",SkyeBrowse,SkyeBrowse enhances situational awareness and simplifies emergency response for first responders and the United States Armed Forces.,"Drones, Enterprise Software, Software",—,"Dallas, Texas, United States, North America",www.skyebrowse.com,,"$2,760,000",Seed,4,Signia Venture Partners,5
Pre Seed Round - Earth Rides,Pre-Seed,Seed,"$1,000,000","Feb 3, 2022",Earth Rides,Like Uber but with Teslas.,"Ride Sharing, Transportation",—,"Nashville, Tennessee, United States, North America",www.earthrideshare.com/,,"$2,054,500",—,4,—,—
Seed Round - Exeest,Seed,Seed,"$3,100,000","Mar 2, 2022",Exeest,"Exeest is a B2B digital market for premium Film, TV, and digital content that provides an integrated experience from discovery to delivery.","Content Discovery, E-Commerce, Information Technology, Marketing, Media and Entertainment, Video Streaming",—,"New York, New York, United States, North America",www.exeest.com,,"$3,100,000",Seed,2,—,4
Seed Round - Eden,Seed,Seed,"$750,000","Mar 1, 2022",Eden,Eden is the leader in natural resource recovery. We break rocks with electricity to increase subsurface permeability.,"Clean Energy, Energy, Mining, Mining Technology, Renewable Energy","Black / African American Founded, Black / African American Led, Middle Eastern / North African Led","Somerville, Massachusetts, United States, North America",www.edengeopower.com/,,"$13,811,466",Seed,20,—,—
Seed Round - Common Heir,Seed,Seed,"$2,500,000","Feb 15, 2022",Common Heir,"Common Heir is a clean, sustainable beauty brand that delivers skincare with low environmental impact.",—,"Women Founded, Women Led","Los Angeles, California, United States, North America",commonheir.com,,"$2,500,000",Seed,1,"Mucker Capital, Trousdale Ventures",2
Seed Round - Blyp,Seed,Seed,"$4,000,000","Feb 2, 2022",Blyp,Blyp is an AI-driven data analytics platform for e-commerce companies.,"Analytics, Artificial Intelligence, Digital Marketing, E-Commerce, Machine Learning",—,"New York, New York, United States, North America",www.blyp.ai/,,"$4,000,000",Seed,1,World Trade Ventures (WTV),6
Seed Round - Sentinel Advancements Inc.,Seed,Seed,"$365,000","Mar 20, 2022",Sentinel Advancements Inc.,"Sentinel Advancements blends advanced computer vision, deep learning, and machine learning modules creating leading-edge AI solutions.","Artificial Intelligence, Machine Learning, Robotics, Software",—,"Austin, Texas, United States, North America",www.sentineladvancements.com,,"$365,000",Seed,1,—,—
Pre Seed Round - coinroll,Pre-Seed,Seed,"$500,000","Feb 18, 2022",coinroll,Fintech platform for digital assets,"Cryptocurrency, Financial Services, FinTech",—,"South San Francisco, California, United States, North America",coinroll.app/,,"$1,264,000",Seed,4,—,—
Seed Round - Shobitam,Seed,Seed,"$1,500,000","Feb 16, 2022",Shobitam,Shobitam is a growing direct-to-consumer (D2C) online platform for ethnic fashion.,"Consumer Goods, E-Commerce, Fashion",—,"Seattle, Washington, United States, North America",shobitam.com/,,"$1,500,000",Seed,1,Hearth Ventures,1
Pre Seed Round - Barracuda,Pre-Seed,Seed,"$1,400,000","Feb 8, 2022",Barracuda,The CRM for modern teams,"Communities, Cryptocurrency",—,"Austin, Texas, United States, North America",www.barracuda.io,,"$1,400,000",Seed,1,Scribble Ventures,3
Seed Round - MDisrupt,Seed,Seed,"$6,000,000","Mar 7, 2022",MDisrupt,MDisrupt is a digital health intelligence platform connecting healthcare experts to the digital health industry.,"Health Care, Medical, Venture Capital","Middle Eastern / North African Founded, Middle Eastern / North African Led, Women Founded, Women Led","San Jose, California, United States, North America",www.mdisrupt.com/,,"$9,000,000",Seed,3,—,6
Pre Seed Round - Appreciate,Pre-Seed,Seed,"$60,000","Feb 28, 2022",Appreciate,Tech-enabled Property Management,"Data Visualization, Real Estate, Software",—,"Columbia, Missouri, United States, North America",www.appreciate.io,,"$870,000",Seed,2,Redbud VC,1
Seed Round - Neo Cybernetica,Seed,Seed,"$30,000,000","Feb 9, 2022",Neo Cybernetica,Neo Cybernetica develops cybernetics technology to improve the capability of artificially intelligent systems.,"Artificial Intelligence, Information Technology, Software",—,"Salem, New Hampshire, United States, North America",www.neocybernetica.com,,"$30,000,000",Seed,1,New Enterprise Associates,4
Pre Seed Round - RESCUNOMICS,Pre-Seed,Seed,"$350,000","Feb 10, 2022",RESCUNOMICS,Provides Innovative Solutions to Global Safety Issues..,"Apps, Emerging Markets, Public Safety, Software, Wireless",Black / African American Led,"Houston, Texas, United States, North America",www.rescunomics.com,,"$350,000",Seed,1,Softeq Development,2
Seed Round - Optiwatt,Seed,Seed,"$4,300,000","Feb 25, 2022",Optiwatt,Track your EV spending! Monitor at-home EV charging costs and gas savings using your exact electricity rates.,—,—,"Santa Barbara, California, United States, North America",getoptiwatt.com/,,"$9,821,959",—,2,—,—
Pre Seed Round - Waka Coffee,Pre-Seed,Seed,"$725,000","Feb 16, 2022",Waka Coffee,"Waka is on a mission to revive coffee and tea categories through quality products, eco-friendly packaging, and delicious flavors.","Coffee, Consumer Goods, E-Commerce, Food and Beverage",—,"Walnut, California, United States, North America",www.wakacoffee.com,,"$1,746,971",—,3,—,8
Seed Round - TREW Automation,Seed,Seed,"$650,000","Mar 8, 2022",TREW Automation,TREW is a provider of automated material handling solutions for integrators and end users.,"Automotive, Software",—,"Mason, Ohio, United States, North America",www.trewautomation.com/,,"$650,000",M&A,1,—,—
Pre Seed Round - Arvist,Pre-Seed,Seed,"$120,000","Feb 7, 2022",Arvist,Arvist improves productivity in warehouses and distribution centers with real-time digital twins without new infrastructure investments,"Artificial Intelligence, Computer Vision, Logistics, Machine Learning, Supply Chain Management, Warehousing",South Asian Founded,"Chicago, Illinois, United States, North America",arvist.ai/,,"$1,120,000",Seed,2,Techstars,1
Seed Round - Auxilia,Seed,Seed,"$352,915","Mar 10, 2022",Auxilia,Auxilia develops a cloud-based donor management software for nonprofit organizations.,"Non Profit, Social Impact, Software",—,"Denver, Colorado, United States, North America",www.theauxilia.com,,"$952,915",Seed,2,—,—
Seed Round - Thurlow Veterinary Services,Seed,Seed,"$1,150,000","Feb 9, 2022",Thurlow Veterinary Services,Thurlow Veterinary Services offers veterinary services that treat pets with a compassionate and personal approach.,"Health Care, Pet, Veterinary",—,"Winnetka, Illinois, United States, North America",thurlowvet.com/,,"$1,150,000",Seed,1,—,—
Seed Round - TempMee Hygienist,Seed,Seed,"$4,100,000","Feb 3, 2022",TempMee Hygienist,TempMee Hygienist connects licensed hygienists with dental offices in need of temporary help through an on-demand smartphone app.,"Apps, Health Care, Mobile Apps",—,"Miami, Florida, United States, North America",www.tempmee.com,,"$7,584,984",—,3,Roo Partners,7
Seed Round - Breakout,Seed,Seed,"$50,000","Feb 3, 2022",Breakout,"Breakout is an audio social network that enables users to create audio rooms, express views, and collaborate.","Audio, Internet Radio, Social Media, Social Network",—,"Indianapolis, Indiana, United States, North America",breakout.fm,,"$3,620,000",—,2,—,—
Pre Seed Round - Noula,Pre-Seed,Seed,"$1,400,000","Mar 9, 2022",Noula,"Noula is a precision hormonal health company, empowering patients with customized health insights and 1-on-1 coaching from experts.","Fitness, Health Care, Wellness","Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led","New York, New York, United States, North America",www.noula.com,,"$1,500,000",Seed,2,"Muse Capital, Precursor Ventures",6
Seed Round - Zeta Surgical,Seed,Seed,"$6,845,500","Mar 10, 2022",Zeta Surgical,"Zeta Surgical develops surgical navigation and robotics tools to make minimally invasive surgeries easier, faster and more accessible.","Augmented Reality, Health Care, Medical Device, Robotics",—,"Boston, Massachusetts, United States, North America",zetasurgical.com,,"$6,925,500",—,5,Innospark Ventures,5
Seed Round - Pantomath,Seed,Seed,"$4,000,000","Mar 4, 2022",Pantomath,Pantomath is a data pipeline observability and traceability platform for automating data operations and improving data reliability.,"Analytics, Big Data, Information Technology, Productivity Tools, Software",South Asian Founded,"Cincinnati, Ohio, United States, North America",getpantomath.com/,,"$11,250,000",Seed,2,Bowery Capital,2
Seed Round - IndyKite,Seed,Seed,"$8,000,000","Feb 7, 2022",IndyKite,IndyKite is a cloud identity platform built to secure and manage human & non-person (IoT) identities and their data.,"Identity Management, Information Technology, Network Security",—,"San Francisco, California, United States, North America",www.indykite.com/,,"$10,500,000",Seed,2,Molten Ventures,3
Seed Round - iScribeHealth,Seed,Seed,"$5,499,993","Mar 8, 2022",iScribeHealth,iScribeHealth is an innovative transcription service with user interface overlays for EMRs.,"Electronic Health Record (EHR), Health Care, Hospital, Medical, Virtual Assistant",—,"Nashville, Tennessee, United States, North America",www.iscribehealth.com/,,"$5,499,993",Seed,2,—,—
Seed Round - AlgenAir,Seed,Seed,"$50,000","Feb 1, 2022",AlgenAir,AlgenAir develops a natural air purifier designed to reduce carbon dioxide using algae.,"Consumer Electronics, Wellness",—,"Baltimore, Maryland, United States, North America",algenair.com,,"$170,000",Seed,2,—,2
Seed Round - Cosme Hunt,Seed,Seed,"$666,998","Feb 25, 2022",Cosme Hunt,Cosme Hunt is an online Japanese cosmetics platform with fun and truly effective Japanese Beauty.,"Beauty, Cosmetics, E-Commerce, Shopping, Wellness","Women Founded, Women Led","San Francisco, California, United States, North America",cosmehunt.com/,,"$666,998",Seed,2,—,—
Seed Round - BRANDEFENSE,Seed,Seed,"$600,000","Feb 22, 2022",BRANDEFENSE,Brandefense is an integrated defense and intelligence dashboard solution.,Cyber Security,—,"Wilmington, Delaware, United States, North America",brandefense.io,,"$600,000",Seed,1,—,2
Seed Round - KlickTrack,Seed,Seed,"$500,000","Mar 16, 2022",KlickTrack,KlickTrack develops POS and inventory management software for the cannabis industry.,"Cannabis, Retail Technology, Software",—,"Bainbridge Island, Washington, United States, North America",getklicktrack.io/,,"$1,925,000",—,2,—,—
Seed Round - SVEXA,Seed,Seed,"$2,800,000","Mar 16, 2022",SVEXA,"Exercise Intelligence layer - Focusing on optimizing training, recovery, and performance for athletes and coaches at all levels.","Analytics, Artificial Intelligence, Fitness, Health Care, Intelligent Systems, Machine Learning, Predictive Analytics, Software, Sports",—,"Menlo Park, California, United States, North America",www.svexa.com/,,"$2,800,000",Seed,3,Yamaha Motor Ventures,2
Pre Seed Round - IoTFlows Inc,Pre-Seed,Seed,"$710,000","Feb 10, 2022",IoTFlows Inc,AI-Powered Machine Performance Monitoring Solutions,"Artificial Intelligence, Industrial Automation, Internet of Things, Machine Learning, PaaS, Predictive Analytics, Software",—,"Atlanta, Georgia, United States, North America",www.iotflows.com,,"$710,000",Seed,1,—,4
Seed Round - Titaniam,Seed,Seed,"$6,000,000","Feb 10, 2022",Titaniam,"Titaniam offers a platform that renders data immune to ransomware, cyberattacks, extortion and any data related cyber event.","Cyber Security, Security","Women Founded, Women Led","San Jose, California, United States, North America",titaniam.io/,,"$6,000,000",Seed,1,Refinery Ventures,5
Seed Round - Vero Technologies,Seed,Seed,"$4,000,000","Mar 2, 2022",Vero Technologies,Vero Technologies is a commercial lending platform providing end-to-end inventory loan management software for SMBs.,"Commercial Lending, Financial Services, FinTech",—,"New York, New York, United States, North America",www.vero-technologies.com/,,"$4,100,000",Seed,3,—,6
Pre Seed Round - Incentivize,Pre-Seed,Seed,"$200,000","Mar 17, 2022",Incentivize,"Green Tech, SaaS, FinTech","FinTech, GreenTech, SaaS, Software",—,"Barrington, Rhode Island, United States, North America",incentivize.us/,,"$200,000",Seed,2,—,—
